user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
TARA_067_SRF_0.45-0.8_bin.55	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA1994;s__UBA1994 sp002335865	GCA_002335865.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA1994;s__UBA1994 sp002335865	97.93	0.95	GCA_002335865.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA1994;s__UBA1994 sp002335865	97.93	0.95	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	92.92	11	N/A	N/A
TARA_067_SRF_0.45-0.8_bin.7	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA7328;s__UBA7328 sp002471345	GCA_002471345.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA7328;s__UBA7328 sp002471345	99.89	0.9	GCA_002471345.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA7328;s__UBA7328 sp002471345	99.89	0.9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	85.24	11	N/A	N/A
TARA_067_SRF_0.45-0.8_bin.71	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Salibacteraceae;g__UBA6770;s__UBA6770 sp002707155	GCA_002707155.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Salibacteraceae;g__UBA6770;s__UBA6770 sp002707155	99.98	0.98	GCA_002707155.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Salibacteraceae;g__UBA6770;s__UBA6770 sp002707155	99.98	0.98	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Salibacteraceae;g__UBA6770;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002453255.1, s__UBA6770 sp002453255, 95.0, 79.73, 0.54	95.18	11	N/A	N/A
TARA_067_SRF_0.45-0.8_bin.85	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__Ilumatobacteraceae;g__Ilumatobacter_A;s__Ilumatobacter_A sp002711735	GCA_002711735.1	95.0	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__Ilumatobacteraceae;g__Ilumatobacter_A;s__Ilumatobacter_A sp002711735	99.48	0.89	GCA_002711735.1	95.0	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__Ilumatobacteraceae;g__Ilumatobacter_A;s__Ilumatobacter_A sp002711735	99.48	0.89	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__Ilumatobacteraceae;g__Ilumatobacter_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_000348785.1, s__Ilumatobacter_A coccineus, 95.0, 77.12, 0.21; GCF_000350145.1, s__Ilumatobacter_A nonamiensis, 95.0, 76.39, 0.16	83.13	11	N/A	N/A
TARA_067_SRF_0.45-0.8_bin.93	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Schleiferiaceae;g__UBA10364;s__UBA10364 sp002707525	GCA_002707525.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Schleiferiaceae;g__UBA10364;s__UBA10364 sp002707525	99.81	0.87	GCA_002707525.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Schleiferiaceae;g__UBA10364;s__UBA10364 sp002707525	99.81	0.87	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Schleiferiaceae;g__UBA10364;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_003023665.1, s__UBA10364 sp003023665, 95.0, 84.18, 0.79; GCA_002387615.1, s__UBA10364 sp002387615, 95.0, 78.5, 0.12; GCA_003045825.1, s__UBA10364 sp003045825, 95.0, 78.31, 0.11; GCA_002685435.1, s__UBA10364 sp002685435, 95.0, 78.07, 0.11; GCA_002430755.1, s__UBA10364 sp002430755, 95.0, 78.04, 0.26; GCA_003385605.1, s__UBA10364 sp003385605, 95.0, 77.91, 0.3; GCA_003445735.1, s__UBA10364 sp003445735, 95.0, 77.5, 0.1; GCA_003545085.1, s__UBA10364 sp003545085, 95.0, 77.32, 0.23; GCA_003455605.1, s__UBA10364 sp003455605, 95.0, 76.99, 0.13; GCA_002378005.1, s__UBA10364 sp002378005, 95.0, 76.99, 0.11; GCA_003487785.1, s__UBA10364 sp003487785, 95.0, 76.6, 0.12	78.0	11	N/A	N/A
TARA_067_SRF_lt-0.22_bin.10	d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales;f__Balneolaceae;g__Gracilimonas;s__Gracilimonas sp002694685	GCA_002694685.1	95.0	d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales;f__Balneolaceae;g__Gracilimonas;s__Gracilimonas sp002694685	99.99	1.0	GCA_002694685.1	95.0	d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales;f__Balneolaceae;g__Gracilimonas;s__Gracilimonas sp002694685	99.99	1.0	d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales;f__Balneolaceae;g__Gracilimonas;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_002911695.1, s__Gracilimonas amylolytica, 95.0, 79.31, 0.22; GCF_000375425.1, s__Gracilimonas tropica, 95.0, 78.43, 0.21; GCA_002696035.1, s__Gracilimonas sp002696035, 95.0, 78.05, 0.21; GCF_900182705.1, s__Gracilimonas mengyeensis, 95.0, 77.32, 0.17	81.83	11	N/A	N/A
TARA_067_SRF_lt-0.22_bin.27	d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales;f__Balneolaceae;g__Balneola;s__Balneola sp002364085	GCA_002364085.1	95.0	d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales;f__Balneolaceae;g__Balneola;s__Balneola sp002364085	99.99	0.97	GCA_002364085.1	95.0	d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales;f__Balneolaceae;g__Balneola;s__Balneola sp002364085	99.99	0.97	d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales;f__Balneolaceae;g__Balneola;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_001650905.1, s__Balneola sp001650905, 95.0, 85.63, 0.7; GCF_000375465.1, s__Balneola vulgaris, 95.0, 77.49, 0.15; GCA_006969905.1, s__Balneola sp006969905, 95.0, 76.36, 0.12	79.27	11	N/A	N/A
TARA_067_SRF_lt-0.22_bin.29	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aequorivita;s__Aequorivita vladivostokensis	GCF_000952855.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aequorivita;s__Aequorivita vladivostokensis	98.32	0.94	GCF_000952855.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aequorivita;s__Aequorivita vladivostokensis	98.32	0.94	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aequorivita;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_001573155.1, s__Aequorivita aquimaris, 95.0, 91.47, 0.8; GCA_002364215.1, s__Aequorivita sp002364215, 95.0, 85.2, 0.77; GCA_002733915.1, s__Aequorivita sp002733915, 95.0, 82.36, 0.7; GCA_002715485.1, s__Aequorivita sp002715485, 95.0, 82.35, 0.73; GCF_001641085.1, s__Aequorivita soesokkakensis, 95.0, 82.26, 0.64; GCF_900489485.1, s__Aequorivita lipolytica, 95.0, 80.39, 0.59; GCF_900489835.1, s__Aequorivita antarctica, 95.0, 80.22, 0.61; GCF_900489465.1, s__Aequorivita sp900489465, 95.0, 79.67, 0.59; GCF_000265385.1, s__Aequorivita sublithincola, 95.0, 79.36, 0.54; GCF_000429125.1, s__Aequorivita capsosiphonis, 95.0, 78.62, 0.43; GCA_002375695.1, s__Aequorivita sp002375695, 95.0, 78.3, 0.38; GCF_006346335.1, s__Aequorivita sp006346335, 95.0, 78.28, 0.28; GCF_900106795.1, s__Aequorivita viscosa, 95.0, 78.07, 0.24; GCF_004022485.1, s__Aequorivita sp004022485, 95.0, 77.6, 0.21	98.27	11	N/A	N/A
TARA_068_SRF_0.22-3_bin.18	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas;s__Alteromonas australica	GCF_000730385.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas;s__Alteromonas australica	98.92	0.9	GCF_000730385.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas;s__Alteromonas australica	98.92	0.9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000020585.3, s__Alteromonas mediterranea, 95.0, 80.94, 0.29; GCF_005117025.1, s__Alteromonas sp005117025, 95.0, 80.27, 0.3; GCF_001953635.1, s__Alteromonas abrolhosensis, 95.0, 80.13, 0.29; GCF_001885075.1, s__Alteromonas sp001885075, 95.0, 80.13, 0.26; GCF_000172635.2, s__Alteromonas macleodii, 95.0, 80.04, 0.29; GCF_002993325.1, s__Alteromonas gracilis, 95.0, 79.98, 0.28; GCF_002831605.1, s__Alteromonas sp002831605, 95.0, 79.95, 0.23; GCF_000597705.1, s__Alteromonas sp000597705, 95.0, 79.88, 0.3; GCF_000808575.1, s__Alteromonas marina, 95.0, 79.87, 0.3; GCF_003443615.1, s__Alteromonas sp003443615, 95.0, 79.76, 0.29; GCF_006538325.1, s__Alteromonas sp006538325, 95.0, 79.73, 0.27; GCF_000213655.1, s__Alteromonas naphthalenivorans, 95.0, 79.47, 0.32; GCF_001562115.1, s__Alteromonas stellipolaris, 95.0, 79.24, 0.31; GCF_000753865.1, s__Alteromonas sp000753865, 95.0, 79.21, 0.24; GCA_002691125.1, s__Alteromonas sp002691125, 95.0, 78.88, 0.22; GCF_006538345.1, s__Alteromonas sp006538345, 95.0, 78.57, 0.16	84.64	11	N/A	N/A
TARA_068_SRF_0.45-0.8_bin.61	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas;s__Alteromonas macleodii	GCF_000172635.2	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas;s__Alteromonas macleodii	97.45	0.88	GCF_000172635.2	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas;s__Alteromonas macleodii	97.45	0.88	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000808575.1, s__Alteromonas marina, 95.0, 92.36, 0.77; GCF_001953635.1, s__Alteromonas abrolhosensis, 95.0, 90.05, 0.8; GCF_005117025.1, s__Alteromonas sp005117025, 95.0, 88.22, 0.74; GCF_001885075.1, s__Alteromonas sp001885075, 95.0, 85.99, 0.55; GCF_003443615.1, s__Alteromonas sp003443615, 95.0, 84.66, 0.7; GCF_000597705.1, s__Alteromonas sp000597705, 95.0, 84.41, 0.71; GCF_002993325.1, s__Alteromonas gracilis, 95.0, 83.69, 0.63; GCF_000020585.3, s__Alteromonas mediterranea, 95.0, 83.48, 0.63; GCF_000730385.1, s__Alteromonas australica, 95.0, 80.66, 0.27; GCF_006538325.1, s__Alteromonas sp006538325, 95.0, 80.23, 0.36; GCF_002831605.1, s__Alteromonas sp002831605, 95.0, 79.26, 0.27; GCF_000753865.1, s__Alteromonas sp000753865, 95.0, 79.09, 0.29; GCF_000213655.1, s__Alteromonas naphthalenivorans, 95.0, 78.79, 0.27; GCA_002691125.1, s__Alteromonas sp002691125, 95.0, 78.79, 0.29; GCF_001562115.1, s__Alteromonas stellipolaris, 95.0, 78.63, 0.28; GCF_006538345.1, s__Alteromonas sp006538345, 95.0, 78.17, 0.16	78.95	11	N/A	N/A
TARA_068_SRF_0.45-0.8_bin.84	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Pseudoalteromonas;s__Pseudoalteromonas agarivorans	GCF_002310855.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Pseudoalteromonas;s__Pseudoalteromonas agarivorans	98.25	0.92	GCF_002310855.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Pseudoalteromonas;s__Pseudoalteromonas agarivorans	98.25	0.92	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Pseudoalteromonas;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_001401805.1, s__Pseudoalteromonas sp001401805, 95.0, 92.56, 0.84; GCF_002221525.1, s__Pseudoalteromonas espejiana, 95.0, 87.4, 0.81; GCF_900239935.1, s__Pseudoalteromonas carrageenovora, 95.0, 85.75, 0.77; GCF_000238335.2, s__Pseudoalteromonas marina, 95.0, 83.3, 0.61; GCF_000814675.1, s__Pseudoalteromonas distincta, 95.0, 83.05, 0.66; GCF_001974875.1, s__Pseudoalteromonas sp001974875, 95.0, 82.81, 0.67; GCF_001468485.1, s__Pseudoalteromonas sp001468485, 95.0, 82.79, 0.63; GCF_000238395.3, s__Pseudoalteromonas arctica, 95.0, 82.53, 0.65; GCF_000239855.1, s__Pseudoalteromonas sp000239855, 95.0, 82.29, 0.59; GCF_000690055.1, s__Pseudoalteromonas fuliginea, 95.0, 82.15, 0.6; GCF_000498095.1, s__Pseudoalteromonas sp000498095, 95.0, 81.88, 0.58; GCF_001999225.1, s__Pseudoalteromonas aliena, 95.0, 81.81, 0.56; GCF_002310835.1, s__Pseudoalteromonas tetraodonis, 95.0, 81.53, 0.52; GCF_004328665.1, s__Pseudoalteromonas sp001974855, 95.0, 81.4, 0.53; GCF_000238275.2, s__Pseudoalteromonas undina, 95.0, 81.35, 0.53; GCF_002221505.1, s__Pseudoalteromonas nigrifaciens, 96.02, 81.33, 0.52; GCF_001465295.1, s__Pseudoalteromonas translucida, 96.02, 81.3, 0.53; GCA_002684115.1, s__Pseudoalteromonas sp002684115, 97.0, 80.4, 0.42; GCF_002165575.1, s__Pseudoalteromonas sp002165575, 95.0, 80.11, 0.4; GCF_002723455.1, s__Pseudoalteromonas sp002723455, 95.0, 80.05, 0.37; GCF_001661495.1, s__Pseudoalteromonas prydzensis, 95.0, 79.94, 0.4; GCF_001653135.1, s__Pseudoalteromonas neustonica, 95.0, 79.92, 0.38; GCF_001469215.1, s__Pseudoalteromonas sp001469215, 95.0, 79.85, 0.33; GCF_000238355.1, s__Pseudoalteromonas haloplanktis, 95.0, 79.85, 0.38; GCF_900116435.1, s__Pseudoalteromonas lipolytica, 95.0, 79.54, 0.34; GCF_004195145.1, s__Pseudoalteromonas sp002685175, 95.0, 79.5, 0.34; GCF_001550135.1, s__Pseudoalteromonas shioyasakiensis, 97.0, 79.47, 0.35; GCF_001469895.1, s__Pseudoalteromonas sp001469895, 96.72, 79.4, 0.35; GCF_004792295.1, s__Pseudoalteromonas lipolytica_C, 95.0, 79.33, 0.34; GCF_001550155.1, s__Pseudoalteromonas arabiensis, 95.0, 79.32, 0.34; GCF_001306915.1, s__Pseudoalteromonas lipolytica_A, 95.0, 79.23, 0.35; GCF_001641615.1, s__Pseudoalteromonas gelatinilytica, 95.0, 79.18, 0.36; GCF_003590335.1, s__Pseudoalteromonas sp003590335, 95.0, 78.03, 0.13; GCF_001854605.1, s__Pseudoalteromonas amylolytica, 95.0, 77.94, 0.13; GCF_000238375.2, s__Pseudoalteromonas citrea, 95.0, 77.91, 0.15; GCF_002964665.1, s__Pseudoalteromonas sp002964665, 95.0, 77.87, 0.12; GCF_004212645.1, s__Pseudoalteromonas rubra_C, 95.0, 77.83, 0.09; GCF_005886875.1, s__Pseudoalteromonas aurantia, 95.0, 77.79, 0.13; GCF_002156545.1, s__Pseudoalteromonas ulvae, 95.0, 77.79, 0.12; GCA_000814665.1, s__Pseudoalteromonas elyakovii, 96.1, 77.7, 0.12; GCF_001854475.1, s__Pseudoalteromonas byunsanensis, 95.0, 77.68, 0.13; GCF_002744175.1, s__Pseudoalteromonas piscicida_B, 95.0, 77.67, 0.11; GCF_001444405.1, s__Pseudoalteromonas phenolica, 95.0, 77.67, 0.14; GCF_001750165.1, s__Pseudoalteromonas luteoviolacea_G, 95.0, 77.62, 0.11; GCF_002850255.1, s__Pseudoalteromonas sp002850255, 95.5, 77.61, 0.12; GCF_002208135.1, s__Pseudoalteromonas piscicida_A, 95.0, 77.59, 0.12; GCF_001625565.1, s__Pseudoalteromonas luteoviolacea_F, 95.0, 77.58, 0.1; GCF_005886345.1, s__Pseudoalteromonas phenolica_A, 95.0, 77.55, 0.15; GCF_002964705.1, s__Pseudoalteromonas sp002964705, 95.0, 77.55, 0.11; GCF_001696455.1, s__Pseudoalteromonas luteoviolacea_C, 95.0, 77.55, 0.1; GCF_005876835.1, s__Pseudoalteromonas phenolica_B, 95.0, 77.53, 0.15; GCF_002964785.1, s__Pseudoalteromonas sp002964785, 95.0, 77.52, 0.11; GCF_002289345.1, s__Pseudoalteromonas sp002289345, 95.3, 77.48, 0.12; GCF_004103285.1, s__Pseudoalteromonas sp004103285, 95.0, 77.47, 0.12; GCF_000788395.1, s__Pseudoalteromonas piratica, 95.0, 77.47, 0.12; GCF_001625695.1, s__Pseudoalteromonas luteoviolacea_B, 95.0, 77.45, 0.12; GCF_001625655.1, s__Pseudoalteromonas luteoviolacea, 95.0, 77.45, 0.11; GCF_005886535.1, s__Pseudoalteromonas sp005886535, 95.0, 77.43, 0.11; GCF_002964765.1, s__Pseudoalteromonas sp002964765, 95.0, 77.42, 0.12; GCF_001625575.1, s__Pseudoalteromonas luteoviolacea_E, 95.0, 77.42, 0.1; GCF_002591815.1, s__Pseudoalteromonas sp002591815, 95.68, 77.42, 0.12; GCF_000238295.2, s__Pseudoalteromonas rubra, 95.0, 77.41, 0.08; GCF_005887115.1, s__Pseudoalteromonas rubra_F, 95.0, 77.4, 0.08; GCF_001269985.1, s__Pseudoalteromonas sp001269985, 95.0, 77.35, 0.14; GCF_000238315.3, s__Pseudoalteromonas piscicida, 96.1, 77.34, 0.13; GCF_000238255.3, s__Pseudoalteromonas spongiae, 95.0, 77.32, 0.13; GCF_000814765.1, s__Pseudoalteromonas luteoviolacea_H, 95.0, 77.3, 0.12; GCF_001625595.1, s__Pseudoalteromonas luteoviolacea_A, 95.0, 77.29, 0.1; GCF_001482385.1, s__Pseudoalteromonas rubra_B, 95.0, 77.28, 0.09; GCF_000967655.1, s__Pseudoalteromonas rubra_A, 95.0, 77.28, 0.09; GCF_005887095.1, s__Pseudoalteromonas rubra_E, 95.0, 77.25, 0.09; GCF_001399975.1, s__Pseudoalteromonas sp001399975, 95.0, 77.23, 0.14; GCF_002310815.1, s__Pseudoalteromonas tunicata, 95.0, 77.22, 0.14; GCF_004014715.1, s__Pseudoalteromonas sp001282135, 95.0, 77.22, 0.09; GCF_003934235.1, s__Pseudoalteromonas sp003934235, 95.0, 77.11, 0.11; GCF_900112265.1, s__Pseudoalteromonas denitrificans, 95.0, 77.09, 0.11; GCF_000336495.1, s__Pseudoalteromonas ruthenica, 95.0, 77.07, 0.11; GCF_003947175.1, s__Pseudoalteromonas rubra_D, 95.0, 77.02, 0.09; GCA_000333235.1, s__Pseudoalteromonas luteoviolacea_D, 95.0, 77.02, 0.12; GCF_002276045.1, s__Pseudoalteromonas sp002276045, 95.0, 76.95, 0.11	75.36	11	N/A	N/A
TARA_068_SRF_lt-0.22_bin.15	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aequorivita;s__Aequorivita sp002364215	GCA_002364215.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aequorivita;s__Aequorivita sp002364215	99.75	0.97	GCA_002364215.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aequorivita;s__Aequorivita sp002364215	99.75	0.97	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aequorivita;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_001573155.1, s__Aequorivita aquimaris, 95.0, 90.32, 0.86; GCA_002715485.1, s__Aequorivita sp002715485, 95.0, 86.97, 0.75; GCA_002733915.1, s__Aequorivita sp002733915, 95.0, 85.15, 0.77; GCF_000952855.1, s__Aequorivita vladivostokensis, 95.0, 84.98, 0.8; GCF_001641085.1, s__Aequorivita soesokkakensis, 95.0, 82.77, 0.71; GCF_900489485.1, s__Aequorivita lipolytica, 95.0, 80.61, 0.67; GCF_900489835.1, s__Aequorivita antarctica, 95.0, 80.55, 0.69; GCF_900489465.1, s__Aequorivita sp900489465, 95.0, 80.28, 0.66; GCF_000265385.1, s__Aequorivita sublithincola, 95.0, 79.46, 0.6; GCF_000429125.1, s__Aequorivita capsosiphonis, 95.0, 78.56, 0.45; GCA_002375695.1, s__Aequorivita sp002375695, 95.0, 78.19, 0.36; GCF_006346335.1, s__Aequorivita sp006346335, 95.0, 77.71, 0.3; GCF_900106795.1, s__Aequorivita viscosa, 95.0, 77.44, 0.28; GCF_004022485.1, s__Aequorivita sp004022485, 95.0, 77.17, 0.22	82.58	11	N/A	N/A
TARA_068_SRF_lt-0.22_bin.25	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Hyphomonas;s__Hyphomonas sp000682775	GCF_000682775.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Hyphomonas;s__Hyphomonas sp000682775	95.74	0.91	GCF_000682775.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Hyphomonas;s__Hyphomonas sp000682775	95.74	0.91	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Hyphomonas;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002414505.1, s__Hyphomonas sp002414505, 95.0, 85.78, 0.73; GCF_000682715.1, s__Hyphomonas atlantica, 95.0, 82.72, 0.61; GCF_000682675.1, s__Hyphomonas sp000682675, 95.0, 80.04, 0.5; GCA_002695785.1, s__Hyphomonas sp002695785, 95.0, 79.96, 0.47; GCF_000682755.1, s__Hyphomonas beringensis, 95.0, 79.94, 0.45; GCA_000961795.1, s__Hyphomonas sp000961795, 95.0, 79.53, 0.3; GCF_000682695.1, s__Hyphomonas chukchiensis, 95.0, 79.49, 0.33; GCF_000685295.1, s__Hyphomonas oceanitis, 95.0, 79.33, 0.32; GCF_000682735.1, s__Hyphomonas sp000682735, 95.0, 79.04, 0.38; GCA_002700305.1, s__Hyphomonas sp002700305, 95.0, 78.84, 0.36; GCA_000961695.1, s__Hyphomonas sp000961695, 95.0, 78.82, 0.35; GCF_000685235.1, s__Hyphomonas adhaerens, 95.0, 78.61, 0.35; GCF_000685215.1, s__Hyphomonas jannaschiana, 95.0, 78.5, 0.35; GCF_000685275.1, s__Hyphomonas johnsonii, 95.0, 78.09, 0.31; GCF_000685315.1, s__Hyphomonas polymorpha, 95.0, 77.86, 0.23; GCA_002282565.1, s__Hyphomonas sp002282565, 95.0, 77.75, 0.25; GCA_002841155.1, s__Hyphomonas sp002841155, 95.0, 77.53, 0.23; GCA_003486945.1, s__Hyphomonas sp003486945, 95.0, 77.52, 0.19; GCF_000013025.1, s__Hyphomonas neptunium, 95.0, 77.43, 0.23; GCA_001464545.1, s__Hyphomonas sp001464545, 95.0, 77.26, 0.25	97.04	11	N/A	N/A
TARA_068_SRF_lt-0.22_bin.26	d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales;f__Balneolaceae;g__Balneola;s__Balneola sp002364085	GCA_002364085.1	95.0	d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales;f__Balneolaceae;g__Balneola;s__Balneola sp002364085	99.98	0.99	GCA_002364085.1	95.0	d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales;f__Balneolaceae;g__Balneola;s__Balneola sp002364085	99.98	0.99	d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales;f__Balneolaceae;g__Balneola;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_001650905.1, s__Balneola sp001650905, 95.0, 85.59, 0.7; GCF_000375465.1, s__Balneola vulgaris, 95.0, 77.62, 0.16; GCA_006969905.1, s__Balneola sp006969905, 95.0, 76.41, 0.12	96.83	11	N/A	N/A
