user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
TARA_072_SRF_0.22-3_bin.169	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_D;s__Pseudomonas_D pachastrellae	GCF_900114765.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_D;s__Pseudomonas_D pachastrellae	95.89	0.86	GCF_900114765.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_D;s__Pseudomonas_D pachastrellae	95.89	0.86	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_D;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_002307495.1, s__Pseudomonas_D abyssi, 95.0, 90.32, 0.83; GCA_002296055.1, s__Pseudomonas_D sp002296055, 95.0, 88.2, 0.82; GCF_002197985.1, s__Pseudomonas_D aestusnigri, 95.0, 84.11, 0.69; GCF_002903165.1, s__Pseudomonas_D oceani, 95.0, 84.05, 0.67; GCF_900105255.1, s__Pseudomonas_D sabulinigri, 95.0, 81.3, 0.55; GCF_002056295.1, s__Pseudomonas_D sp002056295, 95.0, 79.7, 0.42; GCF_003797905.1, s__Pseudomonas_D sp002683975, 95.0, 79.69, 0.42; GCF_000939975.1, s__Pseudomonas_D saudimassiliensis, 95.0, 79.62, 0.42; GCF_002979975.1, s__Pseudomonas_D sp002979975, 95.0, 79.46, 0.37; GCF_900115905.1, s__Pseudomonas_D formosensis, 95.0, 79.46, 0.41; GCF_900114735.1, s__Pseudomonas_D bauzanensis, 95.0, 79.4, 0.38; GCF_900114825.1, s__Pseudomonas_D yangmingensis, 95.0, 79.35, 0.45; GCF_900105005.1, s__Pseudomonas_D litoralis, 95.0, 78.97, 0.32; GCF_900104945.1, s__Pseudomonas_D xinjiangensis, 95.0, 78.83, 0.36; GCA_002840055.1, s__Pseudomonas_D sp002840055, 95.0, 78.62, 0.34; GCF_000410875.1, s__Pseudomonas_D pelagia, 95.0, 78.55, 0.31; GCF_900105655.1, s__Pseudomonas_D salegens, 95.0, 78.54, 0.32; GCA_007117785.1, s__Pseudomonas_D sp007117785, 95.0, 78.47, 0.36	98.59	11	N/A	N/A
TARA_072_SRF_0.22-3_bin.87	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Cobetia;s__Cobetia amphilecti	GCF_000754225.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Cobetia;s__Cobetia amphilecti	97.38	0.9	GCF_000754225.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Cobetia;s__Cobetia amphilecti	97.38	0.9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Cobetia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_001720485.1, s__Cobetia marina, 95.0, 88.69, 0.92; GCF_000591415.1, s__Cobetia crustatorum, 95.0, 84.35, 0.74	74.23	11	N/A	N/A
TARA_072_SRF_lt-0.22_bin.29	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Thalassospiraceae;g__Thalassospira;s__Thalassospira tepidiphila	GCF_001662875.1	95.5	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Thalassospiraceae;g__Thalassospira;s__Thalassospira tepidiphila	96.14	0.98	GCF_001662875.1	95.5	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Thalassospiraceae;g__Thalassospira;s__Thalassospira tepidiphila	96.14	0.98	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Thalassospiraceae;g__Thalassospira;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000300275.1, s__Thalassospira profundimaris, 95.5, 95.51, 0.94; GCF_003403095.1, s__Thalassospira indica, 95.0, 94.67, 0.95; GCF_001613795.1, s__Thalassospira sp001613795, 95.0, 88.46, 0.88; GCF_000948415.1, s__Thalassospira sp000948415, 95.0, 88.15, 0.88; GCA_002709775.1, s__Thalassospira sp002709775, 95.0, 87.95, 0.82; GCF_000763295.1, s__Thalassospira australica, 95.0, 84.84, 0.77; GCF_002844235.1, s__Thalassospira lohafexi_A, 95.0, 84.17, 0.8; GCF_003326795.1, s__Thalassospira profundimaris_C, 95.0, 83.64, 0.78; GCF_003326675.1, s__Thalassospira profundimaris_D, 95.0, 83.48, 0.79; GCF_002844275.1, s__Thalassospira lohafexi, 95.88, 82.01, 0.74; GCF_000421265.1, s__Thalassospira lucentensis, 95.88, 81.9, 0.75; GCF_003326475.1, s__Thalassospira xianhensis, 95.0, 81.3, 0.63; GCF_000300235.2, s__Thalassospira xiamenensis, 95.0, 81.3, 0.66; GCF_001613805.1, s__Thalassospira lucentensis_A, 95.0, 81.2, 0.65; GCF_002115785.1, s__Thalassospira sp002115785, 95.0, 81.19, 0.66; GCF_002115745.1, s__Thalassospira alkalitolerans, 95.0, 80.27, 0.63; GCF_002844375.1, s__Thalassospira marina, 95.0, 79.11, 0.48; GCF_001907695.1, s__Thalassospira sp001907695, 95.0, 78.85, 0.41; GCF_003326755.1, s__Thalassospira profundimaris_B, 95.0, 78.71, 0.43; GCF_002115755.1, s__Thalassospira mesophila, 95.0, 78.55, 0.41; GCF_002115825.1, s__Thalassospira sp002115825, 95.0, 78.35, 0.38	89.88	11	N/A	N/A
TARA_072_SRF_lt-0.22_bin.336	d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales;f__Balneolaceae;g__Balneola;s__Balneola sp002364085	GCA_002364085.1	95.0	d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales;f__Balneolaceae;g__Balneola;s__Balneola sp002364085	99.98	0.98	GCA_002364085.1	95.0	d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales;f__Balneolaceae;g__Balneola;s__Balneola sp002364085	99.98	0.98	d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales;f__Balneolaceae;g__Balneola;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_001650905.1, s__Balneola sp001650905, 95.0, 85.68, 0.7; GCF_000375465.1, s__Balneola vulgaris, 95.0, 77.64, 0.16; GCA_006969905.1, s__Balneola sp006969905, 95.0, 76.49, 0.12	96.83	11	N/A	N/A
TARA_072_SRF_lt-0.22_bin.38	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Alcanivoracaceae;g__Alcanivorax;s__Alcanivorax sp002354605	GCF_900182625.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Alcanivoracaceae;g__Alcanivorax;s__Alcanivorax sp002354605	98.05	0.94	GCF_900182625.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Alcanivoracaceae;g__Alcanivorax;s__Alcanivorax sp002354605	98.05	0.94	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Alcanivoracaceae;g__Alcanivorax;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002389055.1, s__Alcanivorax sp002389055, 95.0, 93.25, 0.8; GCA_002313655.1, s__Alcanivorax sp002313655, 95.0, 85.5, 0.8; GCF_005938655.1, s__Alcanivorax gelatiniphagus, 95.0, 84.76, 0.8; GCF_002864685.1, s__Alcanivorax mobilis, 95.0, 82.42, 0.73; GCF_000300005.1, s__Alcanivorax dieselolei, 95.0, 80.75, 0.64; GCF_900217905.1, s__Alcanivorax xenomutans, 95.0, 80.58, 0.61; GCF_004360225.1, s__Alcanivorax sp004360225, 95.0, 80.41, 0.61; GCF_000300995.1, s__Alcanivorax hongdengensis, 95.0, 80.39, 0.52; GCA_003862375.1, s__Alcanivorax jadensis_A, 95.0, 79.82, 0.47; GCF_900107995.1, s__Alcanivorax sp900107995, 95.0, 79.63, 0.46; GCF_000756655.1, s__Alcanivorax jadensis, 95.0, 79.43, 0.46; GCF_000155615.1, s__Alcanivorax sp000155615, 95.0, 79.21, 0.45; GCA_002733835.1, s__Alcanivorax sp002733835, 95.0, 79.14, 0.42; GCF_003597125.1, s__Alcanivorax profundi, 95.0, 78.83, 0.34; GCA_002706085.1, s__Alcanivorax sp002706085, 95.0, 78.71, 0.32; GCA_002726155.1, s__Alcanivorax sp002726155, 95.0, 78.7, 0.42; GCF_000756665.1, s__Alcanivorax nanhaiticus, 95.0, 78.68, 0.33; GCF_000009365.1, s__Alcanivorax borkumensis, 95.0, 78.13, 0.24	96.85	11	N/A	N/A
TARA_072_SRF_lt-0.22_recluster_60.bin.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Hyphomonas;s__Hyphomonas sp000682775	GCF_000682775.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Hyphomonas;s__Hyphomonas sp000682775	95.61	0.83	GCF_000682775.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Hyphomonas;s__Hyphomonas sp000682775	95.61	0.83	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Hyphomonas;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002414505.1, s__Hyphomonas sp002414505, 95.0, 85.81, 0.66; GCF_000682715.1, s__Hyphomonas atlantica, 95.0, 82.42, 0.59; GCF_000682755.1, s__Hyphomonas beringensis, 95.0, 79.99, 0.46; GCA_002695785.1, s__Hyphomonas sp002695785, 95.0, 79.64, 0.42; GCF_000682675.1, s__Hyphomonas sp000682675, 95.0, 79.54, 0.44; GCF_000682695.1, s__Hyphomonas chukchiensis, 95.0, 78.8, 0.33; GCF_000682735.1, s__Hyphomonas sp000682735, 95.0, 78.78, 0.35; GCA_000961795.1, s__Hyphomonas sp000961795, 95.0, 78.78, 0.31; GCF_000685295.1, s__Hyphomonas oceanitis, 95.0, 78.74, 0.3; GCA_000961695.1, s__Hyphomonas sp000961695, 95.0, 78.61, 0.34; GCA_002700305.1, s__Hyphomonas sp002700305, 95.0, 78.35, 0.34; GCF_000685235.1, s__Hyphomonas adhaerens, 95.0, 78.29, 0.34; GCF_000685215.1, s__Hyphomonas jannaschiana, 95.0, 78.24, 0.35; GCF_000685275.1, s__Hyphomonas johnsonii, 95.0, 77.87, 0.29; GCF_000685315.1, s__Hyphomonas polymorpha, 95.0, 77.55, 0.22; GCA_002282565.1, s__Hyphomonas sp002282565, 95.0, 77.29, 0.21; GCA_003486945.1, s__Hyphomonas sp003486945, 95.0, 77.26, 0.16; GCA_001464545.1, s__Hyphomonas sp001464545, 95.0, 77.24, 0.23; GCA_002841155.1, s__Hyphomonas sp002841155, 95.0, 77.17, 0.22; GCF_000013025.1, s__Hyphomonas neptunium, 95.0, 77.16, 0.23	80.46	11	N/A	N/A
TARA_076_SRF_0.22-0.45_bin.12	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter venetianus	GCF_000368585.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter venetianus	97.09	0.86	GCF_000368585.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter venetianus	97.09	0.86	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000368765.1, s__Acinetobacter junii, 95.0, 83.8, 0.68; GCF_002165255.2, s__Acinetobacter sp002165255, 95.0, 83.61, 0.62; GCF_000369525.1, s__Acinetobacter sp000369525, 95.0, 83.47, 0.73; GCF_000413935.1, s__Acinetobacter colistiniresistens, 95.0, 83.25, 0.7; GCF_000369565.1, s__Acinetobacter sp000369565, 95.0, 83.24, 0.69; GCF_000369405.1, s__Acinetobacter sp000369405, 95.0, 83.22, 0.73; GCF_000400715.1, s__Acinetobacter sp000400715, 95.0, 83.21, 0.71; GCF_000369545.1, s__Acinetobacter sp000369545, 95.0, 83.18, 0.7; GCF_000369005.1, s__Acinetobacter beijerinckii, 95.0, 83.11, 0.71; GCF_000413855.1, s__Acinetobacter gyllenbergii, 95.0, 83.04, 0.72; GCF_000367945.1, s__Acinetobacter proteolyticus, 95.0, 83.03, 0.7; GCF_000369705.1, s__Acinetobacter sp000369705, 95.0, 83.03, 0.67; GCA_003987695.1, s__Acinetobacter sp003987695, 95.0, 83.03, 0.62; GCF_000369805.1, s__Acinetobacter sp000369805, 95.0, 82.97, 0.71; GCF_000374425.1, s__Acinetobacter tjernbergiae, 95.0, 82.94, 0.68; GCF_000369645.1, s__Acinetobacter sp000369645, 95.0, 82.78, 0.71; GCF_000369065.1, s__Acinetobacter haemolyticus, 95.0, 82.63, 0.66; GCF_000369785.1, s__Acinetobacter sp000369785, 95.0, 82.53, 0.64; GCF_900406815.1, s__Acinetobacter haemolyticus_A, 95.0, 82.39, 0.66; GCF_000368025.1, s__Acinetobacter parvus, 95.0, 82.35, 0.55; GCF_000369505.1, s__Acinetobacter sp000369505, 95.0, 81.93, 0.66; GCF_004208515.1, s__Acinetobacter halotolerans, 95.0, 81.88, 0.65; GCF_000805455.1, s__Acinetobacter sp000805455, 95.0, 81.8, 0.57; GCF_000368065.1, s__Acinetobacter seifertii, 95.0, 80.17, 0.45; GCF_000399685.1, s__Acinetobacter pittii_E, 95.0, 80.14, 0.4; GCF_000369045.1, s__Acinetobacter pittii, 95.0, 79.93, 0.44; GCF_002811175.1, s__Acinetobacter baumannii, 95.0, 79.93, 0.43; GCF_000368965.1, s__Acinetobacter calcoaceticus, 95.0, 79.89, 0.43; GCF_000313935.1, s__Acinetobacter sp000313935, 95.0, 79.86, 0.46; GCF_000196795.1, s__Acinetobacter oleivorans, 95.0, 79.85, 0.45; GCF_002928115.1, s__Acinetobacter pittii_H, 95.0, 79.79, 0.43; GCF_001605885.1, s__Acinetobacter lactucae, 95.0, 79.76, 0.43; GCF_900520355.1, s__Acinetobacter calcoaceticus_C, 95.0, 79.72, 0.41; GCF_000368085.1, s__Acinetobacter nosocomialis, 95.0, 79.68, 0.44; GCF_000399665.1, s__Acinetobacter calcoaceticus_B, 95.0, 79.63, 0.44; GCF_000368045.1, s__Acinetobacter johnsonii, 95.0, 79.37, 0.33; GCF_000368825.1, s__Acinetobacter ursingii, 95.0, 79.27, 0.32; GCF_000368565.1, s__Acinetobacter gerneri, 95.0, 79.27, 0.32; GCF_000368925.1, s__Acinetobacter bereziniae, 95.0, 79.2, 0.35; GCF_900625095.1, s__Acinetobacter sp900625095, 95.0, 79.19, 0.34; GCF_000368145.1, s__Acinetobacter guillouiae, 95.0, 79.11, 0.37; GCF_000632455.1, s__Acinetobacter sp000632455, 95.0, 79.09, 0.26; GCF_000369625.1, s__Acinetobacter variabilis, 95.0, 79.09, 0.26; GCF_001696605.3, s__Acinetobacter wuhouensis, 95.0, 79.09, 0.35; GCF_000400735.1, s__Acinetobacter tandoii, 95.0, 79.07, 0.37; GCF_004336635.1, s__Acinetobacter sp004336635, 95.0, 79.06, 0.3; GCF_000368625.1, s__Acinetobacter schindleri, 95.0, 79.04, 0.25; GCF_001647675.1, s__Acinetobacter sp001647675, 95.0, 79.04, 0.28; GCF_002135245.1, s__Acinetobacter sp002135245, 95.0, 79.03, 0.27; GCF_900323515.1, s__Acinetobacter sp900323515, 95.0, 79.01, 0.26; GCF_000214135.1, s__Acinetobacter sp000214135, 95.0, 79.0, 0.37; GCF_001704615.2, s__Acinetobacter defluvii, 95.0, 78.97, 0.32; GCF_004152775.1, s__Acinetobacter piscicola_A, 95.0, 78.94, 0.33; GCF_002233755.1, s__Acinetobacter piscicola, 95.0, 78.94, 0.37; GCF_004331175.1, s__Acinetobacter sp004331175, 95.0, 78.93, 0.34; GCF_002135195.1, s__Acinetobacter sp002135195, 95.0, 78.93, 0.32; GCF_003711395.1, s__Acinetobacter sp003711395, 95.0, 78.92, 0.25; GCF_002135315.1, s__Acinetobacter sp002135315, 95.0, 78.91, 0.27; GCF_002165305.2, s__Acinetobacter sp002165305, 95.0, 78.91, 0.33; GCF_003105055.1, s__Acinetobacter sp003105055, 95.0, 78.91, 0.35; GCF_004331115.1, s__Acinetobacter sp004331115, 95.0, 78.9, 0.3; GCF_000488255.1, s__Acinetobacter indicus, 95.0, 78.9, 0.25; GCF_004331255.1, s__Acinetobacter sp004331255, 95.0, 78.89, 0.33; GCF_006965565.1, s__Acinetobacter junii_A, 95.0, 78.87, 0.34; GCF_002135205.1, s__Acinetobacter sp002135205, 95.0, 78.86, 0.3; GCA_002455755.1, s__Acinetobacter sp002455755, 95.0, 78.85, 0.24; GCF_003611455.1, s__Acinetobacter sp003611455, 95.0, 78.82, 0.35; GCF_003268395.1, s__Acinetobacter sp003268395, 95.0, 78.82, 0.33; GCF_001307195.1, s__Acinetobacter equi, 95.0, 78.82, 0.31; GCF_002135355.1, s__Acinetobacter sp002135355, 95.0, 78.79, 0.28; GCF_004331285.1, s__Acinetobacter sp004331285, 95.0, 78.79, 0.3; GCF_002018365.1, s__Acinetobacter sp002018365, 95.0, 78.77, 0.31; GCF_002688565.1, s__Acinetobacter sp002688565, 95.0, 78.75, 0.26; GCF_000368265.1, s__Acinetobacter sp000368265, 95.0, 78.75, 0.23; GCF_000760595.1, s__Acinetobacter soli, 95.0, 78.74, 0.26; GCF_000488275.1, s__Acinetobacter brisouii, 95.0, 78.73, 0.24; GCF_000368685.1, s__Acinetobacter baylyi, 95.0, 78.73, 0.3; GCF_002165295.2, s__Acinetobacter sp002165295, 95.0, 78.72, 0.26; GCF_003024515.2, s__Acinetobacter sp003024515, 95.0, 78.72, 0.34; GCF_003611515.1, s__Acinetobacter sp003611515, 95.0, 78.72, 0.27; GCF_002135415.1, s__Acinetobacter sp002135415, 95.0, 78.71, 0.37; GCF_003611475.1, s__Acinetobacter sp003611475, 95.0, 78.71, 0.36; GCF_002135235.1, s__Acinetobacter sp002135235, 95.0, 78.65, 0.32; GCF_002135345.1, s__Acinetobacter sp002135345, 95.0, 78.58, 0.3; GCF_003261585.1, s__Acinetobacter sp003261585, 95.0, 78.58, 0.26; GCA_002365595.1, s__Acinetobacter sp002365595, 95.0, 78.57, 0.27; GCF_900096895.1, s__Acinetobacter kookii, 95.0, 78.57, 0.26; GCF_004331075.1, s__Acinetobacter sp004331075, 95.0, 78.57, 0.24; GCF_000773685.1, s__Acinetobacter sp000773685, 95.0, 78.48, 0.22; GCF_006352475.1, s__Acinetobacter sp006352475, 95.0, 78.45, 0.25; GCF_000368865.1, s__Acinetobacter bouvetii, 95.0, 78.31, 0.23; GCF_000829675.1, s__Acinetobacter rudis, 95.0, 78.31, 0.22; GCF_006757745.1, s__Acinetobacter radioresistens, 95.0, 78.3, 0.25; GCF_001612555.1, s__Acinetobacter sp001612555, 95.0, 78.27, 0.28; GCA_004345325.1, s__Acinetobacter calcoaceticus_D, 95.0, 78.03, 0.23; GCF_000488215.1, s__Acinetobacter nectaris, 95.0, 78.02, 0.18; GCF_001704115.1, s__Acinetobacter larvae, 95.0, 77.99, 0.2; GCF_900096995.1, s__Acinetobacter puyangensis, 95.0, 77.78, 0.15; GCF_002174125.1, s__Acinetobacter populi, 95.0, 77.76, 0.16	78.55	11	N/A	N/A
TARA_076_SRF_0.22-0.45_bin.137	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Schumannella;s__Schumannella sp002325245	GCA_002325245.1	95.0	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Schumannella;s__Schumannella sp002325245	99.9	0.97	GCA_002325245.1	95.0	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Schumannella;s__Schumannella sp002325245	99.9	0.97	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Schumannella;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_003627075.1, s__Schumannella sp003627075, 95.0, 81.2, 0.57; GCA_003852775.1, s__Schumannella sp003852775, 95.0, 80.86, 0.54; GCF_006517435.1, s__Schumannella sp006517435, 95.0, 80.76, 0.51; GCF_006517535.1, s__Schumannella sp006517535, 95.0, 80.73, 0.54; GCA_003243275.1, s__Schumannella sp003243275, 95.0, 80.57, 0.55; GCF_004216815.1, s__Schumannella sp004216815, 95.0, 80.54, 0.55; GCA_001898835.1, s__Schumannella sp001898835, 95.0, 80.53, 0.54	88.93	11	N/A	N/A
TARA_076_SRF_0.22-0.45_bin.90	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_D;s__Pseudomonas_D pachastrellae	GCF_900114765.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_D;s__Pseudomonas_D pachastrellae	95.85	0.84	GCF_900114765.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_D;s__Pseudomonas_D pachastrellae	95.85	0.84	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_D;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_002307495.1, s__Pseudomonas_D abyssi, 95.0, 90.37, 0.87; GCA_002296055.1, s__Pseudomonas_D sp002296055, 95.0, 87.88, 0.75; GCF_002197985.1, s__Pseudomonas_D aestusnigri, 95.0, 84.02, 0.67; GCF_002903165.1, s__Pseudomonas_D oceani, 95.0, 83.52, 0.68; GCF_900105255.1, s__Pseudomonas_D sabulinigri, 95.0, 81.6, 0.57; GCF_000939975.1, s__Pseudomonas_D saudimassiliensis, 95.0, 79.61, 0.36; GCF_002056295.1, s__Pseudomonas_D sp002056295, 95.0, 79.58, 0.44; GCF_003797905.1, s__Pseudomonas_D sp002683975, 95.0, 79.55, 0.43; GCF_900115905.1, s__Pseudomonas_D formosensis, 95.0, 79.42, 0.37; GCF_900114735.1, s__Pseudomonas_D bauzanensis, 95.0, 79.3, 0.35; GCF_900114825.1, s__Pseudomonas_D yangmingensis, 95.0, 79.17, 0.37; GCF_002979975.1, s__Pseudomonas_D sp002979975, 95.0, 79.14, 0.39; GCF_900104945.1, s__Pseudomonas_D xinjiangensis, 95.0, 78.8, 0.31; GCA_002840055.1, s__Pseudomonas_D sp002840055, 95.0, 78.79, 0.28; GCF_900105005.1, s__Pseudomonas_D litoralis, 95.0, 78.79, 0.31; GCA_007117785.1, s__Pseudomonas_D sp007117785, 95.0, 78.66, 0.32; GCF_000410875.1, s__Pseudomonas_D pelagia, 95.0, 78.49, 0.33; GCF_900105655.1, s__Pseudomonas_D salegens, 95.0, 78.44, 0.29	84.86	11	N/A	N/A
TARA_076_SRF_0.22-3_bin.98	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Schumannella;s__Schumannella sp002325245	GCA_002325245.1	95.0	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Schumannella;s__Schumannella sp002325245	99.59	0.96	GCA_002325245.1	95.0	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Schumannella;s__Schumannella sp002325245	99.59	0.96	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Schumannella;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_003627075.1, s__Schumannella sp003627075, 95.0, 81.08, 0.6; GCA_003852775.1, s__Schumannella sp003852775, 95.0, 80.84, 0.56; GCF_006517535.1, s__Schumannella sp006517535, 95.0, 80.72, 0.57; GCF_004216815.1, s__Schumannella sp004216815, 95.0, 80.63, 0.57; GCF_006517435.1, s__Schumannella sp006517435, 95.0, 80.58, 0.58; GCA_001898835.1, s__Schumannella sp001898835, 95.0, 80.56, 0.57; GCA_003243275.1, s__Schumannella sp003243275, 95.0, 80.39, 0.56	89.15	11	N/A	N/A
