user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
TARA_122_SRF_0.45-0.8C1653	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA1096;g__UBA1096;s__UBA1096 sp002453165	GCA_002453165.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA1096;g__UBA1096;s__UBA1096 sp002453165	95.34	0.76	GCA_002453165.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA1096;g__UBA1096;s__UBA1096 sp002453165	95.34	0.76	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA1096;g__UBA1096;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002689335.1, s__UBA1096 sp002689335, 95.0, 81.43, 0.59; GCA_002686755.1, s__UBA1096 sp002686755, 95.0, 80.19, 0.47; GCA_003972865.1, s__UBA1096 sp003972865, 95.0, 78.7, 0.41; GCA_002721375.1, s__UBA1096 sp002721375, 95.0, 77.59, 0.19; GCA_002299785.1, s__UBA1096 sp002299785, 95.0, 77.53, 0.38; GCA_002170545.1, s__UBA1096 sp002170545, 95.0, 77.19, 0.05; GCA_002684915.1, s__UBA1096 sp002684915, 95.0, 76.93, 0.05; GCA_002708005.1, s__UBA1096 sp002708005, 95.0, 76.12, 0.05	84.48	11	N/A	N/A
TARA_122_SRF_0.45-0.8C2265	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas_A;s__Alteromonas_A sp002335925	GCA_002339125.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas_A;s__Alteromonas_A sp002335925	97.14	0.89	GCA_002339125.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas_A;s__Alteromonas_A sp002335925	97.14	0.89	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_003731635.1, s__Alteromonas_A oceani, 95.0, 95.06, 0.82; GCF_002993365.1, s__Alteromonas_A sp002993365, 95.0, 94.47, 0.82; GCA_002691625.1, s__Alteromonas_A sp002691625, 95.0, 93.03, 0.81; GCF_001758465.1, s__Alteromonas_A lipolytica, 95.0, 81.52, 0.48	98.63	11	N/A	N/A
TARA_122_SRF_0.45-0.8C2289	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__UBA952;s__	N/A	N/A	N/A	N/A	N/A	GCA_003331365.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__UBA952;s__UBA952 sp003331365	77.42	0.26	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__UBA952;s__	taxonomic classification defined by topology and ANI	N/A	GCA_002167775.1, s__UBA952 sp002167775, 95.0, 77.24, 0.14; GCA_003512365.1, s__UBA952 sp003512365, 95.0, 77.1, 0.02; GCA_002293185.1, s__UBA952 sp002293185, 95.0, 76.95, 0.02; GCA_002480215.1, s__UBA952 sp002480215, 95.0, 76.93, 0.18; GCA_004295165.1, s__UBA952 sp004295165, 95.0, 76.9, 0.02; GCA_002683585.1, s__UBA952 sp002683585, 95.0, 76.26, 0.12; GCA_002293045.1, s__UBA952 sp002293045, 95.0, 75.93, 0.03; GCA_002696025.1, s__UBA952 sp002696025, 95.0, 75.82, 0.06; GCA_002478565.1, s__UBA952 sp002478565, 95.0, 75.66, 0.03; GCA_005798205.1, s__UBA952 sp005798205, 95.0, 75.06, 0.04	95.91	11	0.9676492595554844	N/A
TARA_122_SRF_0.45-0.8C2699	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Pseudodesulfovibrio;s__Pseudodesulfovibrio profundus	GCF_900217235.1	95.0	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Pseudodesulfovibrio;s__Pseudodesulfovibrio profundus	98.09	0.88	GCF_900217235.1	95.0	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Pseudodesulfovibrio;s__Pseudodesulfovibrio profundus	98.09	0.88	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Pseudodesulfovibrio;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000341895.1, s__Pseudodesulfovibrio piezophilus, 95.0, 78.67, 0.19; GCF_001563225.1, s__Pseudodesulfovibrio indicus, 95.0, 78.57, 0.25; GCF_004025585.1, s__Pseudodesulfovibrio sp004025585, 95.0, 78.08, 0.25; GCF_000189295.2, s__Pseudodesulfovibrio desulfuricans_A, 95.0, 77.95, 0.22; GCF_001874525.1, s__Pseudodesulfovibrio hydrargyri, 95.0, 77.94, 0.23; GCF_000176915.2, s__Pseudodesulfovibrio aespoeensis, 95.0, 77.92, 0.24; GCF_000375485.1, s__Pseudodesulfovibrio oxyclinae, 95.0, 77.62, 0.15; GCF_001311825.1, s__Pseudodesulfovibrio brasiliensis, 95.0, 77.12, 0.13	91.69	11	N/A	N/A
TARA_122_SRF_0.45-0.8C282	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__UBA7805;g__UBA7805;s__UBA7805 sp002480485	GCA_002480485.1	95.0	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__UBA7805;g__UBA7805;s__UBA7805 sp002480485	99.64	0.92	GCA_002480485.1	95.0	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__UBA7805;g__UBA7805;s__UBA7805 sp002480485	99.64	0.92	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__UBA7805;g__UBA7805;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002168195.1, s__UBA7805 sp002168195, 95.0, 77.31, 0.29	81.69	11	N/A	N/A
TARA_122_SRF_0.45-0.8C69	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Schleiferiaceae;g__UBA7878;s__UBA7878 sp002501205	GCA_002501205.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Schleiferiaceae;g__UBA7878;s__UBA7878 sp002501205	99.88	0.93	GCA_002501205.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Schleiferiaceae;g__UBA7878;s__UBA7878 sp002501205	99.88	0.93	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Schleiferiaceae;g__UBA7878;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_003045865.1, s__UBA7878 sp003045865, 95.0, 76.33, 0.11	80.77	11	N/A	N/A
TARA_123_SRF_0.22-0.45C1440	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__UBA11606;g__UBA11606;s__UBA11606 sp002694825	GCA_002694825.1	95.0	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__UBA11606;g__UBA11606;s__UBA11606 sp002694825	97.08	0.85	GCA_002694825.1	95.0	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__UBA11606;g__UBA11606;s__UBA11606 sp002694825	97.08	0.85	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__UBA11606;g__UBA11606;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002699625.1, s__UBA11606 sp002699625, 95.0, 94.25, 0.75; GCA_002729125.1, s__UBA11606 sp002729125, 95.0, 91.78, 0.83	92.4	11	N/A	N/A
TARA_123_SRF_0.22-0.45C3017	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__TK06;g__UBA6944;s__UBA6944 sp002296525	GCA_002296525.1	95.0	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__TK06;g__UBA6944;s__UBA6944 sp002296525	99.87	0.97	GCA_002296525.1	95.0	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__TK06;g__UBA6944;s__UBA6944 sp002296525	99.87	0.97	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__TK06;g__UBA6944;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002724355.1, s__UBA6944 sp002724355, 95.0, 86.28, 0.76; GCA_002448715.1, s__UBA6944 sp002448715, 95.0, 83.58, 0.77; GCA_002721305.1, s__UBA6944 sp002721305, 95.0, 78.07, 0.36	91.45	11	N/A	N/A
TARA_123_SRF_0.22-0.45C306	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__UBA1609;g__UBA6776;s__UBA6776 sp002453155	GCA_002453155.1	95.0	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__UBA1609;g__UBA6776;s__UBA6776 sp002453155	99.89	0.94	GCA_002453155.1	95.0	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__UBA1609;g__UBA6776;s__UBA6776 sp002453155	99.89	0.94	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__UBA1609;g__;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	93.31	11	N/A	N/A
TARA_123_SRF_0.22-0.45C3759	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__TMED109;f__TMED109;g__TMED109;s__TMED109 sp002720535	GCA_002720535.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__TMED109;f__TMED109;g__TMED109;s__TMED109 sp002720535	98.53	0.94	GCA_002720535.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__TMED109;f__TMED109;g__TMED109;s__TMED109 sp002720535	98.53	0.94	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__TMED109;f__TMED109;g__TMED109;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002171375.1, s__TMED109 sp002171375, 95.0, 82.73, 0.84; GCA_002937655.1, s__TMED109 sp002937655, 95.0, 81.75, 0.8	89.03	11	N/A	N/A
TARA_123_SRF_0.22-3C1440	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__UBA11606;g__UBA11606;s__UBA11606 sp002694825	GCA_002694825.1	95.0	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__UBA11606;g__UBA11606;s__UBA11606 sp002694825	97.14	0.83	GCA_002694825.1	95.0	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__UBA11606;g__UBA11606;s__UBA11606 sp002694825	97.14	0.83	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__UBA11606;g__UBA11606;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002699625.1, s__UBA11606 sp002699625, 95.0, 94.33, 0.77; GCA_002729125.1, s__UBA11606 sp002729125, 95.0, 91.76, 0.83	91.51	11	N/A	N/A
TARA_123_SRF_0.22-3C1568	d__Bacteria;p__Spirochaetota;c__Leptospirae;o__Leptospirales;f__Leptonemataceae;g__UBA3465;s__UBA3465 sp002730875	GCA_002730875.1	95.0	d__Bacteria;p__Spirochaetota;c__Leptospirae;o__Leptospirales;f__Leptonemataceae;g__UBA3465;s__UBA3465 sp002730875	99.98	0.99	GCA_002730875.1	95.0	d__Bacteria;p__Spirochaetota;c__Leptospirae;o__Leptospirales;f__Leptonemataceae;g__UBA3465;s__UBA3465 sp002730875	99.98	0.99	d__Bacteria;p__Spirochaetota;c__Leptospirae;o__Leptospirales;f__Leptonemataceae;g__UBA3465;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002729885.1, s__UBA3465 sp002729885, 95.0, 79.36, 0.35; GCA_002717505.1, s__UBA3465 sp002717505, 95.0, 78.16, 0.3	88.61	11	N/A	N/A
TARA_123_SRF_0.22-3C20957	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__GCA-002722245;g__GCA-002722245;s__GCA-002722245 sp002722245	GCA_002722245.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__GCA-002722245;g__GCA-002722245;s__GCA-002722245 sp002722245	99.91	0.97	GCA_002722245.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__GCA-002722245;g__GCA-002722245;s__GCA-002722245 sp002722245	99.91	0.97	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__GCA-002722245;g__GCA-002722245;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002717515.1, s__GCA-002722245 sp002717515, 95.0, 78.36, 0.2; GCA_002720635.1, s__GCA-002722245 sp002720635, 95.0, 77.62, 0.19	89.94	11	N/A	N/A
TARA_123_SRF_0.22-3C2598	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__UBA721;s__UBA721 sp002701385	GCA_002701385.1	95.0	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__UBA721;s__UBA721 sp002701385	97.13	0.91	GCA_002701385.1	95.0	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__UBA721;s__UBA721 sp002701385	97.13	0.91	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__UBA721;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002717145.1, s__UBA721 sp002717145, 95.0, 79.05, 0.18; GCA_002348315.1, s__UBA721 sp002348315, 95.0, 78.55, 0.28; GCA_002705165.1, s__UBA721 sp002705165, 95.0, 78.42, 0.21; GCA_002698965.1, s__UBA721 sp002698965, 95.0, 78.33, 0.18; GCA_002709045.1, s__UBA721 sp002709045, 95.0, 77.91, 0.18	85.28	11	N/A	N/A
TARA_123_SRF_0.22-3C2699	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Pseudodesulfovibrio;s__Pseudodesulfovibrio profundus	GCF_900217235.1	95.0	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Pseudodesulfovibrio;s__Pseudodesulfovibrio profundus	98.1	0.9	GCF_900217235.1	95.0	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Pseudodesulfovibrio;s__Pseudodesulfovibrio profundus	98.1	0.9	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Pseudodesulfovibrio;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_001563225.1, s__Pseudodesulfovibrio indicus, 95.0, 78.66, 0.27; GCF_000341895.1, s__Pseudodesulfovibrio piezophilus, 95.0, 78.63, 0.21; GCF_004025585.1, s__Pseudodesulfovibrio sp004025585, 95.0, 78.21, 0.27; GCF_001874525.1, s__Pseudodesulfovibrio hydrargyri, 95.0, 78.16, 0.24; GCF_000189295.2, s__Pseudodesulfovibrio desulfuricans_A, 95.0, 78.01, 0.24; GCF_000176915.2, s__Pseudodesulfovibrio aespoeensis, 95.0, 77.97, 0.25; GCF_000375485.1, s__Pseudodesulfovibrio oxyclinae, 95.0, 77.5, 0.13; GCF_001311825.1, s__Pseudodesulfovibrio brasiliensis, 95.0, 77.02, 0.14	83.61	11	N/A	N/A
TARA_123_SRF_0.22-3C283	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Ketobacteraceae;g__Ketobacter;s__Ketobacter sp002471665	GCA_002471665.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Ketobacteraceae;g__Ketobacter;s__Ketobacter sp002471665	99.95	0.95	GCA_002471665.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Ketobacteraceae;g__Ketobacter;s__Ketobacter sp002471665	99.95	0.95	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Ketobacteraceae;g__Ketobacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002701845.1, s__Ketobacter sp002701845, 95.0, 80.1, 0.35; GCF_002863865.1, s__Ketobacter alkanivorans, 95.0, 80.04, 0.38; GCA_003671495.1, s__Ketobacter sp003671495, 95.0, 79.78, 0.48; GCA_002708905.1, s__Ketobacter sp002708905, 95.0, 79.52, 0.43; GCA_003667185.1, s__Ketobacter sp003667185, 95.0, 78.21, 0.15	86.41	11	N/A	N/A
TARA_123_SRF_0.22-3C3150	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Defluviicoccales;f__Defluviicoccaceae;g__UBA830;s__UBA830 sp002471575	GCA_002471575.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Defluviicoccales;f__Defluviicoccaceae;g__UBA830;s__UBA830 sp002471575	99.82	0.95	GCA_002471575.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Defluviicoccales;f__Defluviicoccaceae;g__UBA830;s__UBA830 sp002471575	99.82	0.95	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Defluviicoccales;f__Defluviicoccaceae;g__UBA830;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002937455.1, s__UBA830 sp002937455, 95.0, 76.72, 0.15	97.52	11	N/A	N/A
TARA_123_SRF_0.22-3C8459	d__Bacteria;p__Myxococcota;c__UBA727;o__UBA727;f__GCA-2721815;g__GCA-2721815;s__GCA-2721815 sp002721815	GCA_002721815.1	95.0	d__Bacteria;p__Myxococcota;c__UBA727;o__UBA727;f__GCA-2721815;g__GCA-2721815;s__GCA-2721815 sp002721815	99.81	0.95	GCA_002721815.1	95.0	d__Bacteria;p__Myxococcota;c__UBA727;o__UBA727;f__GCA-2721815;g__GCA-2721815;s__GCA-2721815 sp002721815	99.81	0.95	d__Bacteria;p__Myxococcota;c__UBA727;o__;f__;g__;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	86.71	11	N/A	N/A
TARA_123_SRF_0.45-0.8C1408	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Puniceispirillales;f__Puniceispirillaceae;g__HIMB100;s__HIMB100 sp002722385	GCA_002722385.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Puniceispirillales;f__Puniceispirillaceae;g__HIMB100;s__HIMB100 sp002722385	99.15	0.81	GCA_002722385.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Puniceispirillales;f__Puniceispirillaceae;g__HIMB100;s__HIMB100 sp002722385	99.15	0.81	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Puniceispirillales;f__Puniceispirillaceae;g__HIMB100;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000238815.1, s__HIMB100 sp000238815, 95.0, 83.45, 0.9; GCA_002348585.1, s__HIMB100 sp002348585, 95.0, 77.53, 0.22; GCA_002700485.1, s__HIMB100 sp002700485, 95.0, 77.45, 0.26; GCA_002721775.1, s__HIMB100 sp002721775, 95.0, 77.05, 0.2	84.98	11	N/A	N/A
TARA_123_SRF_0.45-0.8C1568	d__Bacteria;p__Spirochaetota;c__Leptospirae;o__Leptospirales;f__Leptonemataceae;g__UBA3465;s__UBA3465 sp002730875	GCA_002730875.1	95.0	d__Bacteria;p__Spirochaetota;c__Leptospirae;o__Leptospirales;f__Leptonemataceae;g__UBA3465;s__UBA3465 sp002730875	99.97	0.99	GCA_002730875.1	95.0	d__Bacteria;p__Spirochaetota;c__Leptospirae;o__Leptospirales;f__Leptonemataceae;g__UBA3465;s__UBA3465 sp002730875	99.97	0.99	d__Bacteria;p__Spirochaetota;c__Leptospirae;o__Leptospirales;f__Leptonemataceae;g__UBA3465;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002729885.1, s__UBA3465 sp002729885, 95.0, 79.38, 0.35; GCA_002717505.1, s__UBA3465 sp002717505, 95.0, 78.21, 0.31	89.44	11	N/A	N/A
TARA_123_SRF_0.45-0.8C20957	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__GCA-002722245;g__GCA-002722245;s__GCA-002722245 sp002722245	GCA_002722245.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__GCA-002722245;g__GCA-002722245;s__GCA-002722245 sp002722245	99.91	0.96	GCA_002722245.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__GCA-002722245;g__GCA-002722245;s__GCA-002722245 sp002722245	99.91	0.96	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__GCA-002722245;g__GCA-002722245;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002717515.1, s__GCA-002722245 sp002717515, 95.0, 78.83, 0.21; GCA_002720635.1, s__GCA-002722245 sp002720635, 95.0, 77.57, 0.19	95.69	11	N/A	N/A
TARA_123_SRF_0.45-0.8C2598	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__UBA721;s__UBA721 sp002701385	GCA_002701385.1	95.0	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__UBA721;s__UBA721 sp002701385	97.18	0.91	GCA_002701385.1	95.0	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__UBA721;s__UBA721 sp002701385	97.18	0.91	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__UBA721;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002717145.1, s__UBA721 sp002717145, 95.0, 79.13, 0.18; GCA_002348315.1, s__UBA721 sp002348315, 95.0, 78.47, 0.28; GCA_002705165.1, s__UBA721 sp002705165, 95.0, 78.4, 0.21; GCA_002698965.1, s__UBA721 sp002698965, 95.0, 78.26, 0.18; GCA_002709045.1, s__UBA721 sp002709045, 95.0, 77.83, 0.19	85.28	11	N/A	N/A
TARA_123_SRF_0.45-0.8C2699	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Pseudodesulfovibrio;s__Pseudodesulfovibrio profundus	GCF_900217235.1	95.0	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Pseudodesulfovibrio;s__Pseudodesulfovibrio profundus	98.11	0.88	GCF_900217235.1	95.0	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Pseudodesulfovibrio;s__Pseudodesulfovibrio profundus	98.11	0.88	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Pseudodesulfovibrio;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_001563225.1, s__Pseudodesulfovibrio indicus, 95.0, 78.62, 0.25; GCF_000341895.1, s__Pseudodesulfovibrio piezophilus, 95.0, 78.53, 0.2; GCF_001874525.1, s__Pseudodesulfovibrio hydrargyri, 95.0, 78.12, 0.22; GCF_004025585.1, s__Pseudodesulfovibrio sp004025585, 95.0, 78.09, 0.26; GCF_000176915.2, s__Pseudodesulfovibrio aespoeensis, 95.0, 78.01, 0.24; GCF_000189295.2, s__Pseudodesulfovibrio desulfuricans_A, 95.0, 77.94, 0.22; GCF_000375485.1, s__Pseudodesulfovibrio oxyclinae, 95.0, 77.78, 0.15; GCF_001311825.1, s__Pseudodesulfovibrio brasiliensis, 95.0, 77.12, 0.14	94.37	11	N/A	N/A
TARA_123_SRF_0.45-0.8C283	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Ketobacteraceae;g__Ketobacter;s__Ketobacter sp002471665	GCA_002471665.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Ketobacteraceae;g__Ketobacter;s__Ketobacter sp002471665	99.97	0.99	GCA_002471665.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Ketobacteraceae;g__Ketobacter;s__Ketobacter sp002471665	99.97	0.99	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Ketobacteraceae;g__Ketobacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002701845.1, s__Ketobacter sp002701845, 95.0, 80.14, 0.36; GCF_002863865.1, s__Ketobacter alkanivorans, 95.0, 80.03, 0.38; GCA_003671495.1, s__Ketobacter sp003671495, 95.0, 79.68, 0.48; GCA_002708905.1, s__Ketobacter sp002708905, 95.0, 79.66, 0.44; GCA_003667185.1, s__Ketobacter sp003667185, 95.0, 78.6, 0.15	97.56	11	N/A	N/A
TARA_123_SRF_0.45-0.8C3017	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__TK06;g__UBA6944;s__UBA6944 sp002296525	GCA_002296525.1	95.0	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__TK06;g__UBA6944;s__UBA6944 sp002296525	99.88	0.99	GCA_002296525.1	95.0	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__TK06;g__UBA6944;s__UBA6944 sp002296525	99.88	0.99	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__TK06;g__UBA6944;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002724355.1, s__UBA6944 sp002724355, 95.0, 86.17, 0.87; GCA_002448715.1, s__UBA6944 sp002448715, 95.0, 83.52, 0.87; GCA_002721305.1, s__UBA6944 sp002721305, 95.0, 78.16, 0.38	94.98	11	N/A	N/A
